"Time stamp","System power generated | (kW)"
"Jul 24, 12:10 pm",74.8037
"Jul 24, 12:20 pm",74.9993
"Jul 24, 12:30 pm",75.1708
"Jul 24, 12:40 pm",74.9426
"Jul 24, 12:50 pm",74.7855
"Jul 24, 01:00 pm",74.5555
"Jul 24, 01:10 pm",73.9606
"Jul 24, 01:20 pm",73.2662
"Jul 24, 01:30 pm",72.4721
"Jul 24, 01:40 pm",71.5353
"Jul 24, 01:50 pm",70.5105
"Jul 24, 02:00 pm",69.228
"Jul 24, 02:10 pm",63.8454
"Jul 24, 02:20 pm",62.5098
"Jul 24, 02:30 pm",58.0656
"Jul 24, 02:40 pm",62.9218
"Jul 24, 02:50 pm",60.9654
"Jul 24, 03:00 pm",58.9995
"Jul 24, 03:10 pm",46.4545
"Jul 24, 03:20 pm",44.5317
"Jul 24, 03:30 pm",47.8005
"Jul 24, 03:40 pm",46.3877
"Jul 24, 03:50 pm",43.9145
"Jul 24, 04:00 pm",36.0987
"Jul 24, 04:10 pm",34.465
"Jul 24, 04:20 pm",31.902
"Jul 24, 04:30 pm",29.7906
"Jul 24, 04:40 pm",28.556
"Jul 24, 04:50 pm",25.8003
"Jul 24, 05:00 pm",25.4431
"Jul 24, 05:10 pm",21.9876
"Jul 24, 05:20 pm",18.66
"Jul 24, 05:30 pm",15.4163
"Jul 24, 05:40 pm",12.3795
"Jul 24, 05:50 pm",9.59269
"Jul 24, 06:00 pm",7.11808
"Jul 24, 06:10 pm",5.04437
"Jul 24, 06:20 pm",3.51046
"Jul 24, 06:30 pm",2.18804
"Jul 24, 06:40 pm",0.987278
"Jul 24, 06:50 pm",0.223906
"Jul 24, 07:00 pm",-0
"Jul 24, 07:10 pm",0
"Jul 24, 07:20 pm",0
"Jul 24, 07:30 pm",0
"Jul 24, 07:40 pm",0
"Jul 24, 07:50 pm",0
"Jul 24, 08:00 pm",0
"Jul 24, 08:10 pm",0
"Jul 24, 08:20 pm",0
"Jul 24, 08:30 pm",0
"Jul 24, 08:40 pm",0
"Jul 24, 08:50 pm",0
"Jul 24, 09:00 pm",0
"Jul 24, 09:10 pm",0
"Jul 24, 09:20 pm",0
"Jul 24, 09:30 pm",0
"Jul 24, 09:40 pm",0
"Jul 24, 09:50 pm",0
"Jul 24, 10:00 pm",0
"Jul 24, 10:10 pm",0
"Jul 24, 10:20 pm",0
"Jul 24, 10:30 pm",0
"Jul 24, 10:40 pm",0
"Jul 24, 10:50 pm",0
"Jul 24, 11:00 pm",0
"Jul 24, 11:10 pm",0
"Jul 24, 11:20 pm",0
"Jul 24, 11:30 pm",0
"Jul 24, 11:40 pm",0
"Jul 24, 11:50 pm",0
"Jul 25, 12:00 am",0
"Jul 25, 12:10 am",0
"Jul 25, 12:20 am",0
"Jul 25, 12:30 am",0
"Jul 25, 12:40 am",0
"Jul 25, 12:50 am",0
"Jul 25, 01:00 am",0
"Jul 25, 01:10 am",0
"Jul 25, 01:20 am",0
"Jul 25, 01:30 am",0
"Jul 25, 01:40 am",0
"Jul 25, 01:50 am",0
"Jul 25, 02:00 am",0
"Jul 25, 02:10 am",0
"Jul 25, 02:20 am",0
"Jul 25, 02:30 am",0
"Jul 25, 02:40 am",0
"Jul 25, 02:50 am",0
"Jul 25, 03:00 am",0
"Jul 25, 03:10 am",0
"Jul 25, 03:20 am",0
"Jul 25, 03:30 am",0
"Jul 25, 03:40 am",0
"Jul 25, 03:50 am",0
"Jul 25, 04:00 am",0
"Jul 25, 04:10 am",0
"Jul 25, 04:20 am",0
"Jul 25, 04:30 am",0
"Jul 25, 04:40 am",0
"Jul 25, 04:50 am",0
"Jul 25, 05:00 am",0
"Jul 25, 05:10 am",0
"Jul 25, 05:20 am",0
"Jul 25, 05:30 am",0
"Jul 25, 05:40 am",0
"Jul 25, 05:50 am",-0
"Jul 25, 06:00 am",0.184779
"Jul 25, 06:10 am",0.942271
"Jul 25, 06:20 am",2.3776
"Jul 25, 06:30 am",4.32256
"Jul 25, 06:40 am",6.30277
"Jul 25, 06:50 am",8.35128
"Jul 25, 07:00 am",10.5018
"Jul 25, 07:10 am",12.3263
"Jul 25, 07:20 am",15.3052
"Jul 25, 07:30 am",19.2954
"Jul 25, 07:40 am",21.8683
"Jul 25, 07:50 am",24.8621
"Jul 25, 08:00 am",27.8514
"Jul 25, 08:10 am",32.067
"Jul 25, 08:20 am",35.3374
"Jul 25, 08:30 am",38.4444
"Jul 25, 08:40 am",41.3568
"Jul 25, 08:50 am",44.0463
"Jul 25, 09:00 am",46.6278
"Jul 25, 09:10 am",49.3073
"Jul 25, 09:20 am",51.7872
"Jul 25, 09:30 am",49.0359
"Jul 25, 09:40 am",56.4608
"Jul 25, 09:50 am",58.6367
"Jul 25, 10:00 am",60.6646
"Jul 25, 10:10 am",62.6262
"Jul 25, 10:20 am",64.4213
"Jul 25, 10:30 am",66.1091
"Jul 25, 10:40 am",67.5131
"Jul 25, 10:50 am",68.935
"Jul 25, 11:00 am",70.3019
"Jul 25, 11:10 am",71.5154
"Jul 25, 11:20 am",72.4678
"Jul 25, 11:30 am",73.3602
"Jul 25, 11:40 am",74.0214
"Jul 25, 11:50 am",74.6509
"Jul 25, 12:00 pm",75.1796
"Jul 25, 12:10 pm",75.4381
"Jul 25, 12:20 pm",75.7018
"Jul 25, 12:30 pm",75.7044
"Jul 25, 12:40 pm",75.6848
"Jul 25, 12:50 pm",75.4302
"Jul 25, 01:00 pm",75.1689
"Jul 25, 01:10 pm",74.573
"Jul 25, 01:20 pm",74.0337
"Jul 25, 01:30 pm",73.136
"Jul 25, 01:40 pm",72.4207
"Jul 25, 01:50 pm",71.425
"Jul 25, 02:00 pm",70.1846
"Jul 25, 02:10 pm",68.7848
"Jul 25, 02:20 pm",67.1579
"Jul 25, 02:30 pm",65.5183
"Jul 25, 02:40 pm",63.7588
"Jul 25, 02:50 pm",61.8216
"Jul 25, 03:00 pm",59.8849
"Jul 25, 03:10 pm",57.6876
"Jul 25, 03:20 pm",55.3211
"Jul 25, 03:30 pm",52.8996
"Jul 25, 03:40 pm",50.3566
"Jul 25, 03:50 pm",47.7431
"Jul 25, 04:00 pm",45.0279
"Jul 25, 04:10 pm",42.1758
"Jul 25, 04:20 pm",39.1495
"Jul 25, 04:30 pm",35.8976
"Jul 25, 04:40 pm",32.5538
"Jul 25, 04:50 pm",29.1324
"Jul 25, 05:00 pm",25.7658
"Jul 25, 05:10 pm",22.3029
"Jul 25, 05:20 pm",18.8797
"Jul 25, 05:30 pm",15.4742
"Jul 25, 05:40 pm",12.403
"Jul 25, 05:50 pm",9.45703
"Jul 25, 06:00 pm",6.99282
"Jul 25, 06:10 pm",4.87325
"Jul 25, 06:20 pm",3.22786
"Jul 25, 06:30 pm",1.93173
"Jul 25, 06:40 pm",0.907589
"Jul 25, 06:50 pm",0.22585
"Jul 25, 07:00 pm",-0
"Jul 25, 07:10 pm",0
"Jul 25, 07:20 pm",0
"Jul 25, 07:30 pm",0
"Jul 25, 07:40 pm",0
"Jul 25, 07:50 pm",0
"Jul 25, 08:00 pm",0
"Jul 25, 08:10 pm",0
"Jul 25, 08:20 pm",0
"Jul 25, 08:30 pm",0
"Jul 25, 08:40 pm",0
"Jul 25, 08:50 pm",0
"Jul 25, 09:00 pm",0
"Jul 25, 09:10 pm",0
"Jul 25, 09:20 pm",0
"Jul 25, 09:30 pm",0
"Jul 25, 09:40 pm",0
"Jul 25, 09:50 pm",0
"Jul 25, 10:00 pm",0
"Jul 25, 10:10 pm",0
"Jul 25, 10:20 pm",0
"Jul 25, 10:30 pm",0
"Jul 25, 10:40 pm",0
"Jul 25, 10:50 pm",0
"Jul 25, 11:00 pm",0
"Jul 25, 11:10 pm",0
"Jul 25, 11:20 pm",0
"Jul 25, 11:30 pm",0
"Jul 25, 11:40 pm",0
"Jul 25, 11:50 pm",0
"Jul 26, 12:00 am",0
"Jul 26, 12:10 am",0
"Jul 26, 12:20 am",0
"Jul 26, 12:30 am",0
"Jul 26, 12:40 am",0
"Jul 26, 12:50 am",0
"Jul 26, 01:00 am",0
"Jul 26, 01:10 am",0
"Jul 26, 01:20 am",0
"Jul 26, 01:30 am",0
"Jul 26, 01:40 am",0
"Jul 26, 01:50 am",0
"Jul 26, 02:00 am",0
"Jul 26, 02:10 am",0
"Jul 26, 02:20 am",0
"Jul 26, 02:30 am",0
"Jul 26, 02:40 am",0
"Jul 26, 02:50 am",0
"Jul 26, 03:00 am",0
"Jul 26, 03:10 am",0
"Jul 26, 03:20 am",0
"Jul 26, 03:30 am",0
"Jul 26, 03:40 am",0
"Jul 26, 03:50 am",0
"Jul 26, 04:00 am",0
"Jul 26, 04:10 am",0
"Jul 26, 04:20 am",0
"Jul 26, 04:30 am",0
"Jul 26, 04:40 am",0
"Jul 26, 04:50 am",0
"Jul 26, 05:00 am",0
"Jul 26, 05:10 am",0
"Jul 26, 05:20 am",0
"Jul 26, 05:30 am",0
"Jul 26, 05:40 am",0
"Jul 26, 05:50 am",-0
"Jul 26, 06:00 am",0.0880757
"Jul 26, 06:10 am",0.489634
"Jul 26, 06:20 am",1.72903
"Jul 26, 06:30 am",2.58155
"Jul 26, 06:40 am",5.21876
"Jul 26, 06:50 am",7.2818
"Jul 26, 07:00 am",6.49221
"Jul 26, 07:10 am",12.8399
"Jul 26, 07:20 am",15.2425
"Jul 26, 07:30 am",18.4733
"Jul 26, 07:40 am",21.7999
"Jul 26, 07:50 am",25.0688
"Jul 26, 08:00 am",28.3143
"Jul 26, 08:10 am",29.953
"Jul 26, 08:20 am",32.8458
"Jul 26, 08:30 am",35.2527
"Jul 26, 08:40 am",35.3787
"Jul 26, 08:50 am",37.6406
"Jul 26, 09:00 am",40.0845
"Jul 26, 09:10 am",25.8814
"Jul 26, 09:20 am",27.4209
"Jul 26, 09:30 am",41.5915
"Jul 26, 09:40 am",55.6612
"Jul 26, 09:50 am",57.8233
"Jul 26, 10:00 am",54.9249
"Jul 26, 10:10 am",47.1496
"Jul 26, 10:20 am",48.7375
"Jul 26, 10:30 am",52.6339
"Jul 26, 10:40 am",47.7856
"Jul 26, 10:50 am",48.9118
"Jul 26, 11:00 am",52.3961
"Jul 26, 11:10 am",54.1446
"Jul 26, 11:20 am",54.9873
"Jul 26, 11:30 am",59.8551
"Jul 26, 11:40 am",58.6953
"Jul 26, 11:50 am",59.2788
"Jul 26, 12:00 pm",58.9743
"Jul 26, 12:10 pm",61.6052
"Jul 26, 12:20 pm",61.7986
"Jul 26, 12:30 pm",59.6387
"Jul 26, 12:40 pm",59.4534
"Jul 26, 12:50 pm",59.2108
"Jul 26, 01:00 pm",62.4721
"Jul 26, 01:10 pm",65.0909
"Jul 26, 01:20 pm",64.4875
"Jul 26, 01:30 pm",62.0866
"Jul 26, 01:40 pm",64.3439
"Jul 26, 01:50 pm",63.3353
"Jul 26, 02:00 pm",62.1045
"Jul 26, 02:10 pm",60.4394
"Jul 26, 02:20 pm",59.1649
"Jul 26, 02:30 pm",57.2338
"Jul 26, 02:40 pm",51.7827
"Jul 26, 02:50 pm",50.203
"Jul 26, 03:00 pm",35.9182
"Jul 26, 03:10 pm",33.7151
"Jul 26, 03:20 pm",32.09
"Jul 26, 03:30 pm",38.7542
"Jul 26, 03:40 pm",36.7036
"Jul 26, 03:50 pm",34.6126
"Jul 26, 04:00 pm",32.3501
"Jul 26, 04:10 pm",30.0987
"Jul 26, 04:20 pm",27.7968
"Jul 26, 04:30 pm",25.4522
"Jul 26, 04:40 pm",23.073
"Jul 26, 04:50 pm",20.7576
"Jul 26, 05:00 pm",20.9157
"Jul 26, 05:10 pm",20.2042
"Jul 26, 05:20 pm",17.5912
"Jul 26, 05:30 pm",15.2709
"Jul 26, 05:40 pm",11.8339
"Jul 26, 05:50 pm",9.77296
"Jul 26, 06:00 pm",5.54082
"Jul 26, 06:10 pm",5.47387
"Jul 26, 06:20 pm",3.72281
"Jul 26, 06:30 pm",2.15877
"Jul 26, 06:40 pm",0.911363
"Jul 26, 06:50 pm",0.0816611
"Jul 26, 07:00 pm",-0
"Jul 26, 07:10 pm",0
"Jul 26, 07:20 pm",0
"Jul 26, 07:30 pm",0
"Jul 26, 07:40 pm",0
"Jul 26, 07:50 pm",0
"Jul 26, 08:00 pm",0
"Jul 26, 08:10 pm",0
"Jul 26, 08:20 pm",0
"Jul 26, 08:30 pm",0
"Jul 26, 08:40 pm",0
"Jul 26, 08:50 pm",0
"Jul 26, 09:00 pm",0
"Jul 26, 09:10 pm",0
"Jul 26, 09:20 pm",0
"Jul 26, 09:30 pm",0
"Jul 26, 09:40 pm",0
"Jul 26, 09:50 pm",0
"Jul 26, 10:00 pm",0
"Jul 26, 10:10 pm",0
"Jul 26, 10:20 pm",0
"Jul 26, 10:30 pm",0
"Jul 26, 10:40 pm",0
"Jul 26, 10:50 pm",0
"Jul 26, 11:00 pm",0
"Jul 26, 11:10 pm",0
"Jul 26, 11:20 pm",0
"Jul 26, 11:30 pm",0
"Jul 26, 11:40 pm",0
"Jul 26, 11:50 pm",0
"Jul 27, 12:00 am",0
"Jul 27, 12:10 am",0
"Jul 27, 12:20 am",0
"Jul 27, 12:30 am",0
"Jul 27, 12:40 am",0
"Jul 27, 12:50 am",0
"Jul 27, 01:00 am",0
"Jul 27, 01:10 am",0
"Jul 27, 01:20 am",0
"Jul 27, 01:30 am",0
"Jul 27, 01:40 am",0
"Jul 27, 01:50 am",0
"Jul 27, 02:00 am",0
"Jul 27, 02:10 am",0
"Jul 27, 02:20 am",0
"Jul 27, 02:30 am",0
"Jul 27, 02:40 am",0
"Jul 27, 02:50 am",0
"Jul 27, 03:00 am",0
"Jul 27, 03:10 am",0
"Jul 27, 03:20 am",0
"Jul 27, 03:30 am",0
"Jul 27, 03:40 am",0
"Jul 27, 03:50 am",0
"Jul 27, 04:00 am",0
"Jul 27, 04:10 am",0
"Jul 27, 04:20 am",0
"Jul 27, 04:30 am",0
"Jul 27, 04:40 am",0
"Jul 27, 04:50 am",0
"Jul 27, 05:00 am",0
"Jul 27, 05:10 am",0
"Jul 27, 05:20 am",0
"Jul 27, 05:30 am",0
"Jul 27, 05:40 am",0
"Jul 27, 05:50 am",-0
"Jul 27, 06:00 am",0.136099
"Jul 27, 06:10 am",0.758008
"Jul 27, 06:20 am",2.1279
"Jul 27, 06:30 am",3.75168
"Jul 27, 06:40 am",5.81074
"Jul 27, 06:50 am",7.96993
"Jul 27, 07:00 am",9.69618
"Jul 27, 07:10 am",11.3714
"Jul 27, 07:20 am",13.5784
"Jul 27, 07:30 am",15.1777
"Jul 27, 07:40 am",11.5574
"Jul 27, 07:50 am",13.2142
"Jul 27, 08:00 am",17.1031
"Jul 27, 08:10 am",15.8946
"Jul 27, 08:20 am",17.4951
"Jul 27, 08:30 am",13.4344
"Jul 27, 08:40 am",14.2975
"Jul 27, 08:50 am",15.4783
"Jul 27, 09:00 am",20.5047
"Jul 27, 09:10 am",39.8974
"Jul 27, 09:20 am",51.5625
"Jul 27, 09:30 am",53.8411
"Jul 27, 09:40 am",49.6682
"Jul 27, 09:50 am",51.6312
"Jul 27, 10:00 am",55.0633
"Jul 27, 10:10 am",61.4778
"Jul 27, 10:20 am",63.2194
"Jul 27, 10:30 am",64.7255
"Jul 27, 10:40 am",57.953
"Jul 27, 10:50 am",59.0665
"Jul 27, 11:00 am",59.6782
"Jul 27, 11:10 am",61.3759
"Jul 27, 11:20 am",62.1054
"Jul 27, 11:30 am",62.9515
"Jul 27, 11:40 am",62.9289
"Jul 27, 11:50 am",63.3764
"Jul 27, 12:00 pm",59.9877
"Jul 27, 12:10 pm",63.0525
"Jul 27, 12:20 pm",63.1349
"Jul 27, 12:30 pm",72.5515
"Jul 27, 12:40 pm",72.4019
"Jul 27, 12:50 pm",72.074
"Jul 27, 01:00 pm",71.9168
"Jul 27, 01:10 pm",71.3704
"Jul 27, 01:20 pm",70.9509
"Jul 27, 01:30 pm",70.2966
"Jul 27, 01:40 pm",69.7778
"Jul 27, 01:50 pm",68.7133
"Jul 27, 02:00 pm",67.6171
"Jul 27, 02:10 pm",66.4493
"Jul 27, 02:20 pm",65.1548
"Jul 27, 02:30 pm",63.6323
"Jul 27, 02:40 pm",61.9827
"Jul 27, 02:50 pm",60.2317
"Jul 27, 03:00 pm",58.2837
"Jul 27, 03:10 pm",56.2103
"Jul 27, 03:20 pm",54.0644
"Jul 27, 03:30 pm",51.7304
"Jul 27, 03:40 pm",43.7684
"Jul 27, 03:50 pm",41.5417
"Jul 27, 04:00 pm",38.3496
"Jul 27, 04:10 pm",36.2605
"Jul 27, 04:20 pm",33.7138
"Jul 27, 04:30 pm",32.1807
"Jul 27, 04:40 pm",28.5776
"Jul 27, 04:50 pm",25.8538
"Jul 27, 05:00 pm",23.095
"Jul 27, 05:10 pm",20.4403
"Jul 27, 05:20 pm",17.8791
"Jul 27, 05:30 pm",15.04
"Jul 27, 05:40 pm",9.13723
"Jul 27, 05:50 pm",7.17322
"Jul 27, 06:00 pm",7.33753
"Jul 27, 06:10 pm",5.7156
"Jul 27, 06:20 pm",3.93043
"Jul 27, 06:30 pm",2.27655
"Jul 27, 06:40 pm",0.863472
"Jul 27, 06:50 pm",0.082952
"Jul 27, 07:00 pm",-0
"Jul 27, 07:10 pm",0
"Jul 27, 07:20 pm",0
"Jul 27, 07:30 pm",0
"Jul 27, 07:40 pm",0
"Jul 27, 07:50 pm",0
"Jul 27, 08:00 pm",0
"Jul 27, 08:10 pm",0
"Jul 27, 08:20 pm",0
"Jul 27, 08:30 pm",0
"Jul 27, 08:40 pm",0
"Jul 27, 08:50 pm",0
"Jul 27, 09:00 pm",0
"Jul 27, 09:10 pm",0
"Jul 27, 09:20 pm",0
"Jul 27, 09:30 pm",0
"Jul 27, 09:40 pm",0
"Jul 27, 09:50 pm",0
"Jul 27, 10:00 pm",0
"Jul 27, 10:10 pm",0
"Jul 27, 10:20 pm",0
"Jul 27, 10:30 pm",0
"Jul 27, 10:40 pm",0
"Jul 27, 10:50 pm",0
"Jul 27, 11:00 pm",0
"Jul 27, 11:10 pm",0
"Jul 27, 11:20 pm",0
"Jul 27, 11:30 pm",0
"Jul 27, 11:40 pm",0
"Jul 27, 11:50 pm",0
"Jul 28, 12:00 am",0
"Jul 28, 12:10 am",0
"Jul 28, 12:20 am",0
"Jul 28, 12:30 am",0
"Jul 28, 12:40 am",0
"Jul 28, 12:50 am",0
"Jul 28, 01:00 am",0
"Jul 28, 01:10 am",0
"Jul 28, 01:20 am",0
"Jul 28, 01:30 am",0
"Jul 28, 01:40 am",0
"Jul 28, 01:50 am",0
"Jul 28, 02:00 am",0
"Jul 28, 02:10 am",0
"Jul 28, 02:20 am",0
"Jul 28, 02:30 am",0
"Jul 28, 02:40 am",0
"Jul 28, 02:50 am",0
"Jul 28, 03:00 am",0
"Jul 28, 03:10 am",0
"Jul 28, 03:20 am",0
"Jul 28, 03:30 am",0
"Jul 28, 03:40 am",0
"Jul 28, 03:50 am",0
"Jul 28, 04:00 am",0
"Jul 28, 04:10 am",0
"Jul 28, 04:20 am",0
"Jul 28, 04:30 am",0
"Jul 28, 04:40 am",0
"Jul 28, 04:50 am",0
"Jul 28, 05:00 am",0
"Jul 28, 05:10 am",0
"Jul 28, 05:20 am",0
"Jul 28, 05:30 am",0
"Jul 28, 05:40 am",0
"Jul 28, 05:50 am",-0
"Jul 28, 06:00 am",0.0856547
"Jul 28, 06:10 am",0.516093
"Jul 28, 06:20 am",1.95748
"Jul 28, 06:30 am",3.66064
"Jul 28, 06:40 am",5.13641
"Jul 28, 06:50 am",7.42058
"Jul 28, 07:00 am",9.79192
"Jul 28, 07:10 am",6.1466
"Jul 28, 07:20 am",7.44644
"Jul 28, 07:30 am",14.0224
"Jul 28, 07:40 am",12.6759
"Jul 28, 07:50 am",14.4467
"Jul 28, 08:00 am",23.0189
"Jul 28, 08:10 am",29.9137
"Jul 28, 08:20 am",32.9262
"Jul 28, 08:30 am",34.4276
"Jul 28, 08:40 am",37.7758
"Jul 28, 08:50 am",40.3804
"Jul 28, 09:00 am",42.7808
"Jul 28, 09:10 am",49.0803
"Jul 28, 09:20 am",51.5762
"Jul 28, 09:30 am",53.8723
"Jul 28, 09:40 am",55.9819
"Jul 28, 09:50 am",58.0453
"Jul 28, 10:00 am",60.0095
"Jul 28, 10:10 am",56.9005
"Jul 28, 10:20 am",58.4827
"Jul 28, 10:30 am",51.5494
"Jul 28, 10:40 am",61.251
"Jul 28, 10:50 am",62.4581
"Jul 28, 11:00 am",68.9574
"Jul 28, 11:10 am",69.9966
"Jul 28, 11:20 am",70.8444
"Jul 28, 11:30 am",71.6297
"Jul 28, 11:40 am",72.2222
"Jul 28, 11:50 am",72.687
"Jul 28, 12:00 pm",73.1176
"Jul 28, 12:10 pm",73.3579
"Jul 28, 12:20 pm",73.6242
"Jul 28, 12:30 pm",73.5942
"Jul 28, 12:40 pm",73.5175
"Jul 28, 12:50 pm",73.3142
"Jul 28, 01:00 pm",72.854
"Jul 28, 01:10 pm",72.425
"Jul 28, 01:20 pm",71.9989
"Jul 28, 01:30 pm",71.2438
"Jul 28, 01:40 pm",70.1352
"Jul 28, 01:50 pm",69.0678
"Jul 28, 02:00 pm",68.3332
"Jul 28, 02:10 pm",66.9954
"Jul 28, 02:20 pm",65.6929
"Jul 28, 02:30 pm",64.114
"Jul 28, 02:40 pm",62.5966
"Jul 28, 02:50 pm",60.7143
"Jul 28, 03:00 pm",58.8604
"Jul 28, 03:10 pm",56.7686
"Jul 28, 03:20 pm",54.6525
"Jul 28, 03:30 pm",52.332
"Jul 28, 03:40 pm",50.0034
"Jul 28, 03:50 pm",47.431
"Jul 28, 04:00 pm",44.7613
"Jul 28, 04:10 pm",41.9251
"Jul 28, 04:20 pm",38.9924
"Jul 28, 04:30 pm",35.7643
"Jul 28, 04:40 pm",32.4525
"Jul 28, 04:50 pm",29.0366
"Jul 28, 05:00 pm",25.607
"Jul 28, 05:10 pm",22.1118
"Jul 28, 05:20 pm",18.6809
"Jul 28, 05:30 pm",15.4021
"Jul 28, 05:40 pm",12.1782
"Jul 28, 05:50 pm",9.30459
"Jul 28, 06:00 pm",7.81808
"Jul 28, 06:10 pm",6.10767
"Jul 28, 06:20 pm",4.42325
"Jul 28, 06:30 pm",2.1952
"Jul 28, 06:40 pm",0.170755
"Jul 28, 06:50 pm",-0
"Jul 28, 07:00 pm",-0
"Jul 28, 07:10 pm",0
"Jul 28, 07:20 pm",0
"Jul 28, 07:30 pm",0
"Jul 28, 07:40 pm",0
"Jul 28, 07:50 pm",0
"Jul 28, 08:00 pm",0
"Jul 28, 08:10 pm",0
"Jul 28, 08:20 pm",0
"Jul 28, 08:30 pm",0
"Jul 28, 08:40 pm",0
"Jul 28, 08:50 pm",0
"Jul 28, 09:00 pm",0
"Jul 28, 09:10 pm",0
"Jul 28, 09:20 pm",0
"Jul 28, 09:30 pm",0
"Jul 28, 09:40 pm",0
"Jul 28, 09:50 pm",0
"Jul 28, 10:00 pm",0
"Jul 28, 10:10 pm",0
"Jul 28, 10:20 pm",0
"Jul 28, 10:30 pm",0
"Jul 28, 10:40 pm",0
"Jul 28, 10:50 pm",0
"Jul 28, 11:00 pm",0
"Jul 28, 11:10 pm",0
"Jul 28, 11:20 pm",0
"Jul 28, 11:30 pm",0
"Jul 28, 11:40 pm",0
"Jul 28, 11:50 pm",0
"Jul 29, 12:00 am",0
"Jul 29, 12:10 am",0
"Jul 29, 12:20 am",0
"Jul 29, 12:30 am",0
"Jul 29, 12:40 am",0
"Jul 29, 12:50 am",0
"Jul 29, 01:00 am",0
"Jul 29, 01:10 am",0
"Jul 29, 01:20 am",0
"Jul 29, 01:30 am",0
"Jul 29, 01:40 am",0
"Jul 29, 01:50 am",0
"Jul 29, 02:00 am",0
"Jul 29, 02:10 am",0
"Jul 29, 02:20 am",0
"Jul 29, 02:30 am",0
"Jul 29, 02:40 am",0
"Jul 29, 02:50 am",0
"Jul 29, 03:00 am",0
"Jul 29, 03:10 am",0
"Jul 29, 03:20 am",0
"Jul 29, 03:30 am",0
"Jul 29, 03:40 am",0
"Jul 29, 03:50 am",0
"Jul 29, 04:00 am",0
"Jul 29, 04:10 am",0
"Jul 29, 04:20 am",0
"Jul 29, 04:30 am",0
"Jul 29, 04:40 am",0
"Jul 29, 04:50 am",0
"Jul 29, 05:00 am",0
"Jul 29, 05:10 am",0
"Jul 29, 05:20 am",0
"Jul 29, 05:30 am",0
"Jul 29, 05:40 am",0
"Jul 29, 05:50 am",-0
"Jul 29, 06:00 am",-0
"Jul 29, 06:10 am",0.607948
"Jul 29, 06:20 am",1.731
"Jul 29, 06:30 am",3.44819
"Jul 29, 06:40 am",6.00997
"Jul 29, 06:50 am",7.89884
"Jul 29, 07:00 am",9.17232
"Jul 29, 07:10 am",12.0717
"Jul 29, 07:20 am",15.2974
"Jul 29, 07:30 am",18.6402
"Jul 29, 07:40 am",22.0095
"Jul 29, 07:50 am",25.4599
"Jul 29, 08:00 am",28.865
"Jul 29, 08:10 am",32.2498
"Jul 29, 08:20 am",35.4874
"Jul 29, 08:30 am",38.7584
"Jul 29, 08:40 am",41.6509
"Jul 29, 08:50 am",44.3842
"Jul 29, 09:00 am",46.9642
"Jul 29, 09:10 am",49.5025
"Jul 29, 09:20 am",51.8696
"Jul 29, 09:30 am",54.0647
"Jul 29, 09:40 am",56.1444
"Jul 29, 09:50 am",58.1145
"Jul 29, 10:00 am",59.8083
"Jul 29, 10:10 am",61.5563
"Jul 29, 10:20 am",62.9898
"Jul 29, 10:30 am",64.3434
"Jul 29, 10:40 am",65.8102
"Jul 29, 10:50 am",67.0398
"Jul 29, 11:00 am",67.9282
"Jul 29, 11:10 am",69.1635
"Jul 29, 11:20 am",70.216
"Jul 29, 11:30 am",71.2374
"Jul 29, 11:40 am",72.0733
"Jul 29, 11:50 am",72.8391
"Jul 29, 12:00 pm",73.378
"Jul 29, 12:10 pm",73.8158
"Jul 29, 12:20 pm",74.0892
"Jul 29, 12:30 pm",74.4382
"Jul 29, 12:40 pm",74.5849
"Jul 29, 12:50 pm",74.4921
"Jul 29, 01:00 pm",74.401
"Jul 29, 01:10 pm",73.8793
"Jul 29, 01:20 pm",73.3888
"Jul 29, 01:30 pm",72.7199
"Jul 29, 01:40 pm",71.3018
"Jul 29, 01:50 pm",70.3714
"Jul 29, 02:00 pm",69.2676
"Jul 29, 02:10 pm",67.9616
"Jul 29, 02:20 pm",66.7438
"Jul 29, 02:30 pm",59.1845
"Jul 29, 02:40 pm",63.4174
"Jul 29, 02:50 pm",61.5579
"Jul 29, 03:00 pm",59.5821
"Jul 29, 03:10 pm",57.3793
"Jul 29, 03:20 pm",55.1707
"Jul 29, 03:30 pm",52.7869
"Jul 29, 03:40 pm",50.2699
"Jul 29, 03:50 pm",47.7349
"Jul 29, 04:00 pm",44.8969
"Jul 29, 04:10 pm",42.0541
"Jul 29, 04:20 pm",39.0997
"Jul 29, 04:30 pm",35.8461
"Jul 29, 04:40 pm",32.4734
"Jul 29, 04:50 pm",29.0253
"Jul 29, 05:00 pm",25.572
"Jul 29, 05:10 pm",22.1446
"Jul 29, 05:20 pm",18.7243
"Jul 29, 05:30 pm",15.3455
"Jul 29, 05:40 pm",12.1484
"Jul 29, 05:50 pm",9.23695
"Jul 29, 06:00 pm",8.07383
"Jul 29, 06:10 pm",5.98249
"Jul 29, 06:20 pm",4.34242
"Jul 29, 06:30 pm",1.87543
"Jul 29, 06:40 pm",0.235919
"Jul 29, 06:50 pm",-0
"Jul 29, 07:00 pm",-0
"Jul 29, 07:10 pm",0
"Jul 29, 07:20 pm",0
"Jul 29, 07:30 pm",0
"Jul 29, 07:40 pm",0
"Jul 29, 07:50 pm",0
"Jul 29, 08:00 pm",0
"Jul 29, 08:10 pm",0
