timestamp,wind_kw,load_kw,Temperature,DHI,DNI,GHI,Pressure,Wind Speed,pv_kw
1/15/2014 23,2010.18,10184.0,8.5,0,0,0,909,1.7,0.0
1/16/2014 00,0.0,9715.0,8.2,0,0,0,909,1.7,0.0
1/16/2014 01,1778.1,9409.0,7.8,0,0,0,909,1.7,0.0
1/16/2014 02,3335.58,9175.0,7.4,0,0,0,909,1.7,0.0
1/16/2014 03,2158.63,9131.0,7.1,0,0,0,909,1.7,0.0
1/16/2014 04,0.0,9332.0,6.8,0,0,0,909,1.8,0.0
1/16/2014 05,1550.71,9888.0,6.5,0,0,0,909,1.8,0.0
1/16/2014 06,9434.31,10835.0,7.0,0,0,0,909,1.7,0.0
1/16/2014 07,12554.2,11367.0,9.9,23,547,68,909,1.5,11179.1
1/16/2014 08,4294.82,11654.0,14.8,44,848,258,910,2.0,37647.8
1/16/2014 09,7574.22,11911.0,18.7,56,959,433,910,3.4,56929.2
1/16/2014 10,31630.5,12122.0,20.6,67,1026,574,909,4.1,70730.7
1/16/2014 11,37287.5,12310.0,21.7,71,1022,631,908,4.0,74463.7
1/16/2014 12,20834.1,12412.0,22.2,73,1019,633,907,3.9,74463.7
1/16/2014 13,9836.56,12575.0,22.0,66,1008,569,907,3.7,69398.0
1/16/2014 14,10125.1,12565.0,20.5,61,935,437,907,2.7,56129.0
1/16/2014 15,7203.46,12555.0,16.5,50,816,265,907,1.6,37864.7
1/16/2014 16,2380.14,12550.0,12.9,27,506,75,908,1.3,11951.8
1/16/2014 17,0.0,13333.0,11.7,0,0,0,908,1.4,0.0
1/16/2014 18,0.0,13540.0,10.7,0,0,0,908,1.5,0.0
1/16/2014 19,0.0,13203.0,9.5,0,0,0,908,1.6,0.0
1/16/2014 20,0.0,12887.0,8.4,0,0,0,908,1.6,0.0
1/16/2014 21,0.0,12147.0,7.6,0,0,0,908,1.6,0.0
1/16/2014 22,0.0,11277.0,7.1,0,0,0,908,1.6,0.0
1/16/2014 23,0.0,10412.0,6.6,0,0,0,908,1.6,0.0
1/17/2014 00,0.0,9785.0,6.2,0,0,0,908,1.6,0.0
1/17/2014 01,0.0,9375.0,5.8,0,0,0,908,1.6,0.0
1/17/2014 02,0.0,9170.0,5.5,0,0,0,908,1.6,0.0
1/17/2014 03,0.0,9056.0,5.1,0,0,0,908,1.6,0.0
1/17/2014 04,0.0,9263.0,4.7,0,0,0,908,1.7,0.0
1/17/2014 05,0.0,9791.0,4.4,0,0,0,908,1.7,0.0
1/17/2014 06,0.0,10646.0,5.2,0,0,0,908,1.7,0.0
1/17/2014 07,0.0,11155.0,9.2,24,520,67,908,2.0,10884.3
1/17/2014 08,0.0,11427.0,14.3,45,827,255,908,2.9,37307.2
1/17/2014 09,0.0,11697.0,17.6,57,940,429,909,3.8,56533.0
1/17/2014 10,0.0,11992.0,19.6,65,991,557,908,3.8,68670.9
1/17/2014 11,0.0,12185.0,20.7,67,1016,626,907,3.5,74463.7
1/17/2014 12,0.0,12283.0,21.1,68,1016,629,906,3.2,74463.7
1/17/2014 13,0.0,12425.0,21.1,67,989,565,906,2.8,68139.6
1/17/2014 14,0.0,12477.0,19.8,61,937,440,906,1.9,56020.9
1/17/2014 15,0.0,12403.0,16.7,49,824,269,906,1.2,38074.1
1/17/2014 16,0.0,12256.0,14.2,28,535,79,906,1.0,12692.3
1/17/2014 17,0.0,12998.0,13.9,0,0,0,906,0.7,0.0
1/17/2014 18,0.0,13111.0,13.9,0,0,0,906,0.4,0.0
1/17/2014 19,0.0,12699.0,13.6,0,0,0,906,0.4,0.0
1/17/2014 20,0.0,12273.0,13.1,0,0,0,906,0.6,0.0
1/17/2014 21,0.0,11732.0,12.6,0,0,0,906,0.9,0.0
1/17/2014 22,0.0,11004.0,11.7,0,0,0,906,1.1,0.0
1/17/2014 23,0.0,10210.0,10.7,0,0,0,905,1.2,0.0
1/18/2014 00,0.0,9576.0,10.0,0,0,0,905,1.3,0.0
1/18/2014 01,0.0,9209.0,9.5,0,0,0,905,1.3,0.0
1/18/2014 02,0.0,8922.0,9.2,0,0,0,905,1.4,0.0
1/18/2014 03,0.0,8806.0,8.8,0,0,0,905,1.5,0.0
1/18/2014 04,0.0,8871.0,8.0,0,0,0,905,1.6,0.0
1/18/2014 05,0.0,9036.0,7.4,0,0,0,905,1.6,0.0
1/18/2014 06,0.0,9343.0,7.4,0,0,0,906,1.6,0.0
1/18/2014 07,0.0,9479.0,9.8,41,2,41,906,1.3,3214.91
1/18/2014 08,0.0,9852.0,14.4,50,804,255,907,1.7,36811.7
1/18/2014 09,0.0,10170.0,18.2,62,925,430,907,2.7,55664.7
1/18/2014 10,0.0,10384.0,20.2,70,981,560,907,3.1,68016.4
1/18/2014 11,0.0,10417.0,21.3,74,1003,629,906,3.1,74034.3
1/18/2014 12,726.975,10413.0,21.7,75,1001,631,905,3.1,74078.1
1/18/2014 13,996.84,10403.0,21.5,70,972,562,905,3.1,67712.7
1/18/2014 14,237.128,10463.0,20.1,64,916,438,905,2.4,55700.9
1/18/2014 15,0.0,10482.0,16.3,53,795,268,905,1.5,37725.4
1/18/2014 16,0.0,10612.0,12.9,30,491,80,905,1.3,12304.1
1/18/2014 17,0.0,11568.0,11.7,0,0,0,906,1.3,0.0
1/18/2014 18,0.0,11940.0,11.0,0,0,0,906,1.2,0.0
1/18/2014 19,0.0,11711.0,10.2,0,0,0,906,1.3,0.0
1/18/2014 20,0.0,11381.0,9.5,0,0,0,906,1.4,0.0
1/18/2014 21,0.0,10935.0,9.0,0,0,0,906,1.5,0.0
1/18/2014 22,0.0,10376.0,8.7,0,0,0,906,1.5,0.0
1/18/2014 23,0.0,9783.0,8.6,0,0,0,906,1.6,0.0
1/19/2014 00,0.0,9296.0,8.5,0,0,0,905,1.6,0.0
1/19/2014 01,0.0,8936.0,8.2,0,0,0,905,1.6,0.0
1/19/2014 02,0.0,8895.0,7.7,0,0,0,905,1.6,0.0
1/19/2014 03,0.0,8797.0,7.2,0,0,0,905,1.7,0.0
1/19/2014 04,0.0,8802.0,6.8,0,0,0,905,1.7,0.0
1/19/2014 05,0.0,8922.0,6.5,0,0,0,906,1.6,0.0
1/19/2014 06,0.0,9087.0,6.8,0,0,0,906,1.5,0.0
1/19/2014 07,0.0,9126.0,9.0,38,1,38,906,1.4,2880.41
1/19/2014 08,0.0,9480.0,12.5,161,59,176,907,1.6,18121.4
1/19/2014 09,0.0,9772.0,15.2,68,893,425,907,2.4,55485.7
1/19/2014 10,0.0,9816.0,16.6,331,139,401,906,3.1,40099.9
1/19/2014 11,0.0,9849.0,17.6,183,730,588,906,3.1,68067.5
1/19/2014 12,0.0,9909.0,18.3,250,658,617,905,2.9,68796.5
1/19/2014 13,0.0,9972.0,18.5,69,978,567,905,2.6,68571.5
1/19/2014 14,0.0,10044.0,17.7,61,928,444,904,1.9,56402.1
1/19/2014 15,0.0,10090.0,14.8,50,817,274,904,1.3,38657.0
1/19/2014 16,0.0,10283.0,12.0,29,524,83,905,1.1,13111.7
1/19/2014 17,0.0,11348.0,11.0,0,0,0,905,1.1,0.0
1/19/2014 18,0.0,11826.0,10.5,0,0,0,905,1.0,0.0
1/19/2014 19,0.0,11706.0,10.1,0,0,0,905,1.0,0.0
1/19/2014 20,0.0,11387.0,9.9,0,0,0,905,1.0,0.0
1/19/2014 21,0.0,10918.0,9.6,0,0,0,905,1.1,0.0
1/19/2014 22,0.0,10218.0,9.5,0,0,0,905,1.1,0.0
1/19/2014 23,0.0,9590.0,9.5,0,0,0,905,1.2,0.0
1/20/2014 00,0.0,9152.0,9.6,0,0,0,905,1.2,0.0
1/20/2014 01,0.0,8843.0,9.4,0,0,0,905,1.2,0.0
1/20/2014 02,0.0,8687.0,9.2,0,0,0,905,1.3,0.0
1/20/2014 03,0.0,8704.0,9.0,0,0,0,905,1.3,0.0
1/20/2014 04,0.0,8915.0,8.4,0,0,0,905,1.4,0.0
1/20/2014 05,0.0,9427.0,7.3,0,0,0,905,1.5,0.0
1/20/2014 06,0.0,10085.0,6.6,0,0,0,906,1.5,0.0
1/20/2014 07,0.0,10525.0,9.0,27,447,66,907,1.5,10144.7
1/20/2014 08,0.0,10988.0,13.4,54,758,250,907,2.4,35879.5
1/20/2014 09,0.0,11302.0,16.6,68,882,423,907,3.4,55185.9
1/20/2014 10,0.0,11510.0,18.5,77,941,551,907,3.8,67419.5
1/20/2014 11,4049.68,11575.0,19.7,81,966,621,907,3.9,73700.5
1/20/2014 12,3243.5,11592.0,20.1,81,969,625,906,3.9,74016.7
1/20/2014 13,789.147,11691.0,20.0,74,955,564,906,3.8,68288.5
1/20/2014 14,0.0,11735.0,19.0,66,903,442,906,3.2,56263.4
1/20/2014 15,0.0,11730.0,15.6,54,791,273,907,1.9,38327.8
1/20/2014 16,0.0,11806.0,11.8,30,516,85,907,1.3,13250.2
1/20/2014 17,0.0,12640.0,10.3,0,0,0,907,1.3,0.0
1/20/2014 18,0.0,13093.0,9.9,0,0,0,908,1.3,0.0
1/20/2014 19,0.0,12883.0,9.4,0,0,0,908,1.4,0.0
1/20/2014 20,0.0,12485.0,9.1,0,0,0,909,1.5,0.0
1/20/2014 21,0.0,11845.0,9.3,0,0,0,909,1.5,0.0
1/20/2014 22,0.0,10994.0,9.6,0,0,0,909,1.5,0.0
1/20/2014 23,0.0,10230.0,9.3,0,0,0,909,1.5,0.0
1/21/2014 00,0.0,9644.0,8.8,0,0,0,908,1.6,0.0
1/21/2014 01,0.0,9473.0,8.6,0,0,0,908,1.6,0.0
1/21/2014 02,0.0,9276.0,8.0,0,0,0,908,1.5,0.0
1/21/2014 03,0.0,9254.0,7.4,0,0,0,908,1.6,0.0
1/21/2014 04,0.0,9307.0,6.9,0,0,0,908,1.6,0.0
1/21/2014 05,0.0,9823.0,6.5,0,0,0,908,1.6,0.0
1/21/2014 06,0.0,10807.0,7.0,0,0,0,909,1.5,0.0
1/21/2014 07,0.0,11396.0,9.9,45,9,46,909,1.7,3810.59
1/21/2014 08,0.0,11571.0,13.7,86,1,86,909,2.6,6968.6
1/21/2014 09,0.0,11754.0,15.9,208,41,225,909,3.7,21329.6
1/21/2014 10,0.0,11941.0,16.8,325,78,365,909,3.8,35552.3
1/21/2014 11,0.0,12046.0,16.9,181,725,589,908,3.7,68376.9
1/21/2014 12,52.7315,12054.0,16.8,312,120,380,907,3.4,36861.9
1/21/2014 13,0.0,12087.0,16.2,249,28,263,906,2.7,23106.1
1/21/2014 14,0.0,12023.0,14.6,225,55,248,906,1.6,23770.7
1/21/2014 15,0.0,11916.0,12.4,6,0,6,906,1.0,177.129
1/21/2014 16,0.0,12016.0,11.0,34,1,34,906,1.0,2405.21
1/21/2014 17,0.0,13042.0,10.5,0,0,0,906,1.0,0.0
1/21/2014 18,0.0,13303.0,10.4,0,0,0,906,1.0,0.0
1/21/2014 19,0.0,13029.0,10.5,0,0,0,906,1.0,0.0
1/21/2014 20,0.0,12602.0,10.8,0,0,0,906,1.0,0.0
1/21/2014 21,0.0,11925.0,10.9,0,0,0,906,1.0,0.0
1/21/2014 22,0.0,11004.0,10.8,0,0,0,905,1.1,0.0
1/21/2014 23,0.0,10259.0,10.6,0,0,0,905,1.2,0.0
1/22/2014 00,0.0,9674.0,10.6,0,0,0,904,1.2,0.0
1/22/2014 01,0.0,9467.0,10.7,0,0,0,904,1.2,0.0
1/22/2014 02,0.0,9270.0,10.6,0,0,0,903,1.1,0.0
1/22/2014 03,0.0,9197.0,10.4,0,0,0,903,1.2,0.0
1/22/2014 04,0.0,9244.0,10.2,0,0,0,902,1.2,0.0
1/22/2014 05,0.0,9716.0,10.1,0,0,0,902,1.2,0.0
1/22/2014 06,0.0,10640.0,10.3,0,0,0,902,1.2,0.0
1/22/2014 07,0.0,11167.0,11.0,42,5,43,903,1.0,3360.01
1/22/2014 08,0.0,11395.0,13.5,151,16,155,903,1.1,14224.5
1/22/2014 09,0.0,11599.0,16.8,251,183,326,903,1.6,33794.1
1/22/2014 10,1450.75,11796.0,19.0,317,226,432,903,1.7,43691.6
1/22/2014 11,11011.9,11942.0,20.2,72,1002,638,902,1.5,72703.7
1/22/2014 12,3470.11,12033.0,20.8,71,1005,642,901,1.3,72528.6
1/22/2014 13,2127.7,12159.0,20.7,71,979,580,900,1.3,67144.7
1/22/2014 14,614.319,12147.0,19.7,64,929,457,899,1.4,56337.3
1/22/2014 15,0.0,12080.0,16.4,52,821,285,899,1.2,39308.0
1/22/2014 16,0.0,12065.0,12.3,31,554,94,899,1.0,14421.2
1/22/2014 17,0.0,12886.0,10.1,0,0,0,899,1.2,0.0
1/22/2014 18,0.0,13408.0,9.2,0,0,0,899,1.3,0.0
1/22/2014 19,0.0,13147.0,8.9,0,0,0,899,1.3,0.0
1/22/2014 20,0.0,12731.0,8.7,0,0,0,899,1.3,0.0
1/22/2014 21,0.0,12048.0,8.3,0,0,0,899,1.4,0.0
1/22/2014 22,0.0,11126.0,8.1,0,0,0,899,1.4,0.0
1/22/2014 23,0.0,10317.0,8.0,0,0,0,899,1.5,0.0
1/23/2014 00,0.0,9716.0,7.8,0,0,0,899,1.5,0.0
1/23/2014 01,2501.77,9538.0,7.2,0,0,0,899,1.5,0.0
1/23/2014 02,856.973,9341.0,6.2,0,0,0,899,1.6,0.0
1/23/2014 03,0.0,9311.0,5.3,0,0,0,899,1.6,0.0
1/23/2014 04,0.0,9376.0,4.3,0,0,0,899,1.6,0.0
1/23/2014 05,0.0,9919.0,3.7,0,0,0,900,1.7,0.0
1/23/2014 06,5126.34,10912.0,5.0,0,0,0,900,2.0,0.0
1/23/2014 07,9169.55,11457.0,8.7,26,468,69,901,3.2,10747.0
1/23/2014 08,9688.24,11556.0,12.1,49,765,253,902,5.1,36507.4
1/23/2014 09,15098.9,11701.0,13.6,64,873,421,902,6.2,55692.0
1/23/2014 10,6318.57,11842.0,14.3,73,925,548,903,6.3,68528.6
1/23/2014 11,3321.88,11869.0,14.8,78,948,617,902,6.2,74463.7
1/23/2014 12,7966.46,11838.0,14.9,79,948,621,902,6.0,74463.7
1/23/2014 13,17506.1,12062.0,14.7,334,138,406,902,5.8,40952.3
1/23/2014 14,15481.9,12087.0,13.9,266,68,295,902,5.4,29390.6
1/23/2014 15,18144.2,12015.0,12.6,84,0,84,902,4.6,6708.27
1/23/2014 16,18730.2,12048.0,11.0,47,4,47,903,3.6,3767.43
1/23/2014 17,28807.8,12915.0,10.2,0,0,0,904,3.2,0.0
1/23/2014 18,10718.1,13219.0,10.0,0,0,0,904,3.1,0.0
1/23/2014 19,25192.5,13061.0,10.0,0,0,0,905,3.2,0.0
1/23/2014 20,32706.6,12740.0,10.2,0,0,0,905,3.5,0.0
1/23/2014 21,39081.9,12103.0,10.4,0,0,0,906,3.8,0.0
1/23/2014 22,30441.0,11185.0,10.5,0,0,0,906,4.0,0.0
1/23/2014 23,32405.8,10411.0,10.6,0,0,0,906,4.3,0.0
1/24/2014 00,14402.9,9818.0,10.5,0,0,0,907,4.6,0.0
1/24/2014 01,27260.2,9412.0,10.1,0,0,0,907,4.8,0.0
1/24/2014 02,37992.3,9186.0,9.3,0,0,0,907,4.6,0.0
1/24/2014 03,37694.0,9133.0,8.7,0,0,0,907,4.3,0.0
1/24/2014 04,34953.6,9335.0,8.5,0,0,0,908,4.3,0.0
1/24/2014 05,13214.9,9918.0,8.4,0,0,0,908,4.3,0.0
1/24/2014 06,22997.8,10794.0,8.7,0,0,0,909,4.4,0.0
1/24/2014 07,9923.15,11300.0,9.6,40,4,40,909,4.8,3132.45
1/24/2014 08,10837.9,11615.0,10.8,149,61,165,910,5.3,16819.9
1/24/2014 09,17449.9,11890.0,11.7,245,33,259,910,5.8,24208.7
1/24/2014 10,19979.8,12079.0,12.3,332,173,421,910,6.0,44090.6
1/24/2014 11,13077.6,12112.0,12.9,360,230,492,910,5.7,51433.4
1/24/2014 12,13164.7,12052.0,13.3,361,228,492,910,5.4,51310.1
1/24/2014 13,15257.4,11981.0,13.5,343,165,430,909,5.0,44446.3
1/24/2014 14,16699.0,11844.0,13.2,278,128,333,909,4.2,34145.1
1/24/2014 15,13915.1,11744.0,12.0,152,46,165,909,3.0,16236.1
1/24/2014 16,9366.96,11799.0,10.5,41,2,41,910,2.0,3093.99
1/24/2014 17,4984.05,12646.0,9.6,0,0,0,910,1.6,0.0
1/24/2014 18,1550.81,12808.0,9.3,0,0,0,910,1.5,0.0
1/24/2014 19,1661.33,12595.0,9.1,0,0,0,910,1.4,0.0
1/24/2014 20,0.0,12258.0,8.8,0,0,0,910,1.4,0.0
1/24/2014 21,0.0,11799.0,8.6,0,0,0,910,1.3,0.0
1/24/2014 22,0.0,11142.0,8.4,0,0,0,910,1.3,0.0
1/24/2014 23,338.211,10371.0,8.2,0,0,0,909,1.3,0.0
1/25/2014 00,1004.6,9711.0,8.0,0,0,0,909,1.4,0.0
1/25/2014 01,0.0,9295.0,7.7,0,0,0,909,1.3,0.0
1/25/2014 02,316.182,8955.0,7.1,0,0,0,909,1.3,0.0
1/25/2014 03,0.0,8800.0,6.6,0,0,0,908,1.3,0.0
1/25/2014 04,2011.57,8819.0,6.4,0,0,0,908,1.2,0.0
1/25/2014 05,0.0,9092.0,6.5,0,0,0,909,1.2,0.0
1/25/2014 06,0.0,9522.0,7.1,0,0,0,909,1.1,0.0
1/25/2014 07,0.0,9568.0,9.8,44,1,44,909,1.5,3503.05
1/25/2014 08,0.0,9909.0,13.3,130,4,131,909,2.5,11464.0
1/25/2014 09,689.855,10175.0,15.7,77,828,421,909,3.1,53683.8
1/25/2014 10,3641.59,10336.0,17.5,80,910,552,908,3.1,66231.6
1/25/2014 11,2075.67,10371.0,18.5,84,940,624,907,2.9,72586.8
1/25/2014 12,811.243,10334.0,19.0,83,944,629,906,2.7,72742.7
1/25/2014 13,0.0,10291.0,19.0,78,927,570,906,2.5,67150.7
1/25/2014 14,0.0,10235.0,18.4,70,878,450,906,2.1,56009.7
1/25/2014 15,0.0,10234.0,16.0,56,778,286,905,1.4,38704.6
1/25/2014 16,0.0,10377.0,13.2,33,529,99,905,1.0,14547.7
1/25/2014 17,0.0,11231.0,12.2,0,0,0,906,0.8,0.0
1/25/2014 18,0.0,11819.0,12.1,0,0,0,906,0.6,0.0
1/25/2014 19,0.0,11623.0,11.9,0,0,0,905,0.6,0.0
1/25/2014 20,0.0,11285.0,11.7,0,0,0,905,0.7,0.0
1/25/2014 21,0.0,10949.0,11.3,0,0,0,905,0.8,0.0
1/25/2014 22,0.0,10413.0,11.0,0,0,0,905,0.9,0.0
1/25/2014 23,0.0,9788.0,10.1,0,0,0,904,1.0,0.0
1/26/2014 00,0.0,9230.0,9.3,0,0,0,904,1.2,0.0
1/26/2014 01,0.0,8864.0,8.9,0,0,0,904,1.3,0.0
1/26/2014 02,0.0,8593.0,8.3,0,0,0,904,1.4,0.0
1/26/2014 03,0.0,8625.0,8.5,0,0,0,904,1.3,0.0
1/26/2014 04,0.0,8630.0,9.2,0,0,0,903,1.2,0.0
1/26/2014 05,0.0,8806.0,9.4,0,0,0,903,1.1,0.0
1/26/2014 06,0.0,8723.0,9.7,0,0,0,904,1.0,0.0
1/26/2014 07,0.0,8675.0,11.2,28,1,28,904,0.9,1840.29
1/26/2014 08,0.0,9013.0,13.8,148,63,165,904,0.8,16262.1
1/26/2014 09,0.0,9370.0,16.4,238,30,251,904,0.4,22213.5
1/26/2014 10,0.0,9603.0,18.1,296,140,369,903,0.4,34982.6
1/26/2014 11,0.0,9676.0,18.8,288,102,347,902,1.0,32162.2
1/26/2014 12,0.0,9714.0,18.6,268,36,289,902,1.5,25851.2
1/26/2014 13,0.0,9725.0,17.8,281,86,327,901,1.7,30697.9
1/26/2014 14,0.0,9745.0,16.5,274,65,302,901,1.6,29119.7
1/26/2014 15,241.341,9803.0,14.4,177,30,186,901,1.1,17157.5
1/26/2014 16,982.272,10042.0,12.2,58,1,58,901,0.8,4772.25
1/26/2014 17,0.0,11194.0,11.1,0,0,0,901,0.9,0.0
1/26/2014 18,0.0,11754.0,10.6,0,0,0,901,0.9,0.0
1/26/2014 19,2878.92,11637.0,10.2,0,0,0,901,1.0,0.0
1/26/2014 20,3806.56,11345.0,9.6,0,0,0,901,1.1,0.0
1/26/2014 21,24638.6,10966.0,8.7,0,0,0,901,1.2,0.0
1/26/2014 22,29168.0,10399.0,8.0,0,0,0,901,1.3,0.0
1/26/2014 23,20202.6,9748.0,7.4,0,0,0,901,1.3,0.0
1/27/2014 00,9460.17,9299.0,7.0,0,0,0,901,1.3,0.0
1/27/2014 01,7094.05,8997.0,7.0,0,0,0,901,1.3,0.0
1/27/2014 02,6931.07,8713.0,7.4,0,0,0,901,1.3,0.0
1/27/2014 03,3756.23,8665.0,7.0,0,0,0,901,1.3,0.0
1/27/2014 04,0.0,8965.0,6.5,0,0,0,901,1.4,0.0
1/27/2014 05,0.0,9754.0,6.4,0,0,0,902,1.4,0.0
1/27/2014 06,0.0,10871.0,7.4,0,0,0,902,1.2,0.0
1/27/2014 07,0.0,11248.0,10.2,33,403,73,902,1.1,10575.5
1/27/2014 08,0.0,11376.0,13.8,62,730,263,903,0.8,35407.1
1/27/2014 09,0.0,11509.0,16.5,265,165,334,903,0.6,33740.8
1/27/2014 10,0.0,11654.0,18.4,231,496,491,903,0.6,52480.2
1/27/2014 11,0.0,11770.0,19.6,200,710,613,902,0.8,65640.0
1/27/2014 12,0.0,11840.0,20.0,93,945,647,902,1.0,71219.7
1/27/2014 13,0.0,11841.0,19.5,208,590,526,901,1.4,57471.3
1/27/2014 14,0.0,11878.0,18.5,194,463,398,902,1.8,44768.6
1/27/2014 15,0.0,11896.0,16.0,173,192,232,902,1.6,24783.3
1/27/2014 16,0.0,11986.0,11.9,66,15,68,902,1.1,5941.38
1/27/2014 17,0.0,12762.0,9.2,0,0,0,903,1.2,0.0
1/27/2014 18,9386.8,13377.0,8.8,0,0,0,903,1.3,0.0
1/27/2014 19,10106.0,13142.0,9.4,0,0,0,903,1.3,0.0
1/27/2014 20,8689.39,12698.0,9.8,0,0,0,903,1.2,0.0
1/27/2014 21,12625.0,12091.0,9.5,0,0,0,903,1.2,0.0
1/27/2014 22,19666.4,11271.0,8.9,0,0,0,903,1.3,0.0
1/27/2014 23,26697.5,10398.0,8.8,0,0,0,903,1.4,0.0
1/28/2014 00,28856.4,9820.0,9.0,0,0,0,903,1.3,0.0
1/28/2014 01,27167.7,9520.0,9.3,0,0,0,903,1.3,0.0
1/28/2014 02,27089.0,9315.0,9.4,0,0,0,903,1.3,0.0
1/28/2014 03,33503.1,9281.0,9.5,0,0,0,903,1.3,0.0
1/28/2014 04,22142.8,9483.0,9.5,0,0,0,903,1.3,0.0
1/28/2014 05,0.0,10182.0,9.4,0,0,0,904,1.2,0.0
1/28/2014 06,4645.4,11212.0,9.9,0,0,0,904,1.2,0.0
1/28/2014 07,19579.7,11591.0,12.3,48,2,48,905,1.1,3866.89
1/28/2014 08,551.871,11690.0,15.5,104,1,105,905,1.0,8524.46
1/28/2014 09,0.0,11778.0,18.2,66,859,430,905,0.7,52217.1
1/28/2014 10,0.0,11854.0,20.5,77,904,555,905,0.9,62799.8
1/28/2014 11,0.0,11847.0,21.7,84,922,624,904,1.4,69147.0
1/28/2014 12,0.0,11790.0,22.0,253,635,627,904,1.1,65361.3
1/28/2014 13,0.0,11903.0,21.8,86,894,570,903,0.8,63817.9
1/28/2014 14,0.0,11942.0,20.8,218,436,412,903,1.0,44111.1
1/28/2014 15,0.0,11987.0,18.1,153,183,209,903,1.0,21970.7
1/28/2014 16,0.0,12015.0,14.0,68,5,68,904,0.8,5844.41
1/28/2014 17,0.0,12729.0,11.8,0,0,0,904,0.7,0.0
1/28/2014 18,538.62,13253.0,11.3,0,0,0,905,0.7,0.0
1/28/2014 19,2219.97,13102.0,10.8,0,0,0,905,0.9,0.0
1/28/2014 20,3257.35,12708.0,10.3,0,0,0,905,1.0,0.0
1/28/2014 21,0.0,12020.0,9.9,0,0,0,905,1.1,0.0
1/28/2014 22,855.406,11160.0,9.3,0,0,0,905,1.3,0.0
1/28/2014 23,1294.21,10389.0,8.9,0,0,0,904,1.3,0.0
1/29/2014 00,0.0,9798.0,8.7,0,0,0,904,1.3,0.0
1/29/2014 01,0.0,9389.0,8.8,0,0,0,904,1.4,0.0
1/29/2014 02,1886.12,9132.0,9.0,0,0,0,904,1.3,0.0
1/29/2014 03,3731.53,9099.0,9.2,0,0,0,903,1.3,0.0
1/29/2014 04,780.667,9338.0,9.6,0,0,0,903,1.3,0.0
1/29/2014 05,2157.69,9938.0,10.3,0,0,0,904,1.2,0.0
1/29/2014 06,0.0,11074.0,11.6,0,0,0,904,1.0,0.0
1/29/2014 07,0.0,11610.0,14.2,47,1,47,904,0.9,3682.54
1/29/2014 08,0.0,11573.0,17.3,164,35,174,904,1.2,16605.2
1/29/2014 09,0.0,11712.0,19.7,252,189,333,904,1.7,33653.2
1/29/2014 10,0.0,11749.0,21.3,76,916,563,903,2.4,65167.0
1/29/2014 11,0.0,11880.0,22.1,79,938,632,902,3.1,71720.9
1/29/2014 12,0.0,12038.0,22.5,78,936,634,900,3.9,72364.5
1/29/2014 13,410.751,12147.0,22.3,231,599,558,900,4.5,61489.7
1/29/2014 14,13119.4,12146.0,21.2,63,880,458,899,5.0,56491.9
1/29/2014 15,23751.7,12225.0,18.7,112,508,269,899,4.9,33482.9
1/29/2014 16,3761.35,12129.0,15.2,70,39,76,899,4.5,7135.92
1/29/2014 17,2076.12,12767.0,12.6,0,0,0,899,4.3,0.0
1/29/2014 18,0.0,13271.0,11.6,0,0,0,899,4.2,0.0
1/29/2014 19,0.0,13031.0,11.5,0,0,0,899,4.0,0.0
1/29/2014 20,0.0,12703.0,11.4,0,0,0,898,3.9,0.0
1/29/2014 21,1292.3,11964.0,11.1,0,0,0,898,3.9,0.0
1/29/2014 22,4600.78,11011.0,10.8,0,0,0,898,3.7,0.0
1/29/2014 23,14416.3,10080.0,10.6,0,0,0,897,3.5,0.0
1/30/2014 00,791.516,9475.0,10.3,0,0,0,896,3.3,0.0
1/30/2014 01,35937.6,9100.0,10.0,0,0,0,896,3.1,0.0
1/30/2014 02,40053.4,8811.0,9.8,0,0,0,895,3.0,0.0
1/30/2014 03,40053.4,8709.0,9.8,0,0,0,895,3.1,0.0
1/30/2014 04,40053.4,8910.0,9.7,0,0,0,895,3.4,0.0
1/30/2014 05,39487.1,9611.0,9.4,0,0,0,895,3.4,0.0
1/30/2014 06,39340.9,10740.0,9.6,0,0,0,895,3.6,0.0
1/30/2014 07,39388.3,11227.0,10.2,26,0,26,895,4.1,1665.67
1/30/2014 08,40045.8,11375.0,11.0,102,1,102,895,4.8,8528.31
1/30/2014 09,18533.3,11737.0,11.9,224,226,321,895,5.8,34563.1
1/30/2014 10,36085.4,11954.0,12.5,257,381,461,894,6.7,51148.8
1/30/2014 11,38263.8,11994.0,12.7,308,94,364,893,7.2,35326.8
1/30/2014 12,38220.1,11994.0,12.3,371,186,482,893,7.2,49677.5
1/30/2014 13,40053.4,12006.0,11.4,243,406,466,893,6.8,52226.0
1/30/2014 14,40053.4,11869.0,10.5,81,849,466,893,6.2,59757.4
1/30/2014 15,40053.4,11802.0,9.5,64,759,301,893,5.5,41641.3
1/30/2014 16,40053.4,12065.0,8.3,39,527,114,893,4.4,16530.1
1/30/2014 17,40053.4,12943.0,7.4,0,0,0,893,3.8,0.0
1/30/2014 18,40053.4,13237.0,6.8,0,0,0,893,3.5,0.0
1/30/2014 19,40053.4,13014.0,6.4,0,0,0,893,3.3,0.0
1/30/2014 20,39579.5,12633.0,6.3,0,0,0,893,3.3,0.0
1/30/2014 21,4431.56,11881.0,6.2,0,0,0,893,3.4,0.0
