"Time stamp","System power generated | (kW)"
"Aug 17, 08:50 pm",0
"Aug 17, 09:00 pm",0
"Aug 17, 09:10 pm",0
"Aug 17, 09:20 pm",0
"Aug 17, 09:30 pm",0
"Aug 17, 09:40 pm",0
"Aug 17, 09:50 pm",0
"Aug 17, 10:00 pm",0
"Aug 17, 10:10 pm",0
"Aug 17, 10:20 pm",0
"Aug 17, 10:30 pm",0
"Aug 17, 10:40 pm",0
"Aug 17, 10:50 pm",0
"Aug 17, 11:00 pm",0
"Aug 17, 11:10 pm",0
"Aug 17, 11:20 pm",0
"Aug 17, 11:30 pm",0
"Aug 17, 11:40 pm",0
"Aug 17, 11:50 pm",0
"Aug 18, 12:00 am",0
"Aug 18, 12:10 am",0
"Aug 18, 12:20 am",0
"Aug 18, 12:30 am",0
"Aug 18, 12:40 am",0
"Aug 18, 12:50 am",0
"Aug 18, 01:00 am",0
"Aug 18, 01:10 am",0
"Aug 18, 01:20 am",0
"Aug 18, 01:30 am",0
"Aug 18, 01:40 am",0
"Aug 18, 01:50 am",0
"Aug 18, 02:00 am",0
"Aug 18, 02:10 am",0
"Aug 18, 02:20 am",0
"Aug 18, 02:30 am",0
"Aug 18, 02:40 am",0
"Aug 18, 02:50 am",0
"Aug 18, 03:00 am",0
"Aug 18, 03:10 am",0
"Aug 18, 03:20 am",0
"Aug 18, 03:30 am",0
"Aug 18, 03:40 am",0
"Aug 18, 03:50 am",0
"Aug 18, 04:00 am",0
"Aug 18, 04:10 am",0
"Aug 18, 04:20 am",0
"Aug 18, 04:30 am",0
"Aug 18, 04:40 am",0
"Aug 18, 04:50 am",0
"Aug 18, 05:00 am",0
"Aug 18, 05:10 am",0
"Aug 18, 05:20 am",-0
"Aug 18, 05:30 am",401.068
"Aug 18, 05:40 am",840.534
"Aug 18, 05:50 am",1790.37
"Aug 18, 06:00 am",3442.55
"Aug 18, 06:10 am",5738.73
"Aug 18, 06:20 am",8542.26
"Aug 18, 06:30 am",11739.2
"Aug 18, 06:40 am",15103.9
"Aug 18, 06:50 am",18614.3
"Aug 18, 07:00 am",22150.7
"Aug 18, 07:10 am",25645.6
"Aug 18, 07:20 am",29090.9
"Aug 18, 07:30 am",32346.2
"Aug 18, 07:40 am",35485.5
"Aug 18, 07:50 am",38466.2
"Aug 18, 08:00 am",41032.4
"Aug 18, 08:10 am",43502.4
"Aug 18, 08:20 am",45777.6
"Aug 18, 08:30 am",47997.4
"Aug 18, 08:40 am",50113.9
"Aug 18, 08:50 am",52017.9
"Aug 18, 09:00 am",53856.7
"Aug 18, 09:10 am",55407.4
"Aug 18, 09:20 am",56976.1
"Aug 18, 09:30 am",58480.7
"Aug 18, 09:40 am",59788.4
"Aug 18, 09:50 am",61037.1
"Aug 18, 10:00 am",62180.8
"Aug 18, 10:10 am",63204.9
"Aug 18, 10:20 am",64127.1
"Aug 18, 10:30 am",64913.8
"Aug 18, 10:40 am",65661.6
"Aug 18, 10:50 am",66284.9
"Aug 18, 11:00 am",66778.6
"Aug 18, 11:10 am",67181.1
"Aug 18, 11:20 am",67561.8
"Aug 18, 11:30 am",67762.6
"Aug 18, 11:40 am",67717.7
"Aug 18, 11:50 am",67809.7
"Aug 18, 12:00 pm",67746.5
"Aug 18, 12:10 pm",67597.2
"Aug 18, 12:20 pm",67450.9
"Aug 18, 12:30 pm",67103.6
"Aug 18, 12:40 pm",66727.6
"Aug 18, 12:50 pm",66182
"Aug 18, 01:00 pm",65650
"Aug 18, 01:10 pm",64968.6
"Aug 18, 01:20 pm",64266
"Aug 18, 01:30 pm",63389.4
"Aug 18, 01:40 pm",62435.8
"Aug 18, 01:50 pm",61349.5
"Aug 18, 02:00 pm",60033.8
"Aug 18, 02:10 pm",58763.8
"Aug 18, 02:20 pm",57435
"Aug 18, 02:30 pm",55990.6
"Aug 18, 02:40 pm",54372.4
"Aug 18, 02:50 pm",52673
"Aug 18, 03:00 pm",50814.6
"Aug 18, 03:10 pm",48930
"Aug 18, 03:20 pm",46728.7
"Aug 18, 03:30 pm",44567.4
"Aug 18, 03:40 pm",42262.4
"Aug 18, 03:50 pm",39849.4
"Aug 18, 04:00 pm",37353.2
"Aug 18, 04:10 pm",34465.3
"Aug 18, 04:20 pm",31495.5
"Aug 18, 04:30 pm",28170
"Aug 18, 04:40 pm",24897.3
"Aug 18, 04:50 pm",21511.6
"Aug 18, 05:00 pm",18133.2
"Aug 18, 05:10 pm",14812
"Aug 18, 05:20 pm",11528.8
"Aug 18, 05:30 pm",8482.29
"Aug 18, 05:40 pm",5784.31
"Aug 18, 05:50 pm",3501.16
"Aug 18, 06:00 pm",1777.01
"Aug 18, 06:10 pm",793.322
"Aug 18, 06:20 pm",299.001
"Aug 18, 06:30 pm",-0
"Aug 18, 06:40 pm",0
"Aug 18, 06:50 pm",0
"Aug 18, 07:00 pm",0
"Aug 18, 07:10 pm",0
"Aug 18, 07:20 pm",0
"Aug 18, 07:30 pm",0
"Aug 18, 07:40 pm",0
"Aug 18, 07:50 pm",0
"Aug 18, 08:00 pm",0
"Aug 18, 08:10 pm",0
"Aug 18, 08:20 pm",0
"Aug 18, 08:30 pm",0
"Aug 18, 08:40 pm",0
"Aug 18, 08:50 pm",0
"Aug 18, 09:00 pm",0
"Aug 18, 09:10 pm",0
"Aug 18, 09:20 pm",0
"Aug 18, 09:30 pm",0
"Aug 18, 09:40 pm",0
"Aug 18, 09:50 pm",0
"Aug 18, 10:00 pm",0
"Aug 18, 10:10 pm",0
"Aug 18, 10:20 pm",0
"Aug 18, 10:30 pm",0
"Aug 18, 10:40 pm",0
"Aug 18, 10:50 pm",0
"Aug 18, 11:00 pm",0
"Aug 18, 11:10 pm",0
"Aug 18, 11:20 pm",0
"Aug 18, 11:30 pm",0
"Aug 18, 11:40 pm",0
"Aug 18, 11:50 pm",0
"Aug 19, 12:00 am",0
"Aug 19, 12:10 am",0
"Aug 19, 12:20 am",0
"Aug 19, 12:30 am",0
"Aug 19, 12:40 am",0
"Aug 19, 12:50 am",0
"Aug 19, 01:00 am",0
"Aug 19, 01:10 am",0
"Aug 19, 01:20 am",0
"Aug 19, 01:30 am",0
"Aug 19, 01:40 am",0
"Aug 19, 01:50 am",0
"Aug 19, 02:00 am",0
"Aug 19, 02:10 am",0
"Aug 19, 02:20 am",0
"Aug 19, 02:30 am",0
"Aug 19, 02:40 am",0
"Aug 19, 02:50 am",0
"Aug 19, 03:00 am",0
"Aug 19, 03:10 am",0
"Aug 19, 03:20 am",0
"Aug 19, 03:30 am",0
"Aug 19, 03:40 am",0
"Aug 19, 03:50 am",0
"Aug 19, 04:00 am",0
"Aug 19, 04:10 am",0
"Aug 19, 04:20 am",0
"Aug 19, 04:30 am",0
"Aug 19, 04:40 am",0
"Aug 19, 04:50 am",0
"Aug 19, 05:00 am",0
"Aug 19, 05:10 am",0
"Aug 19, 05:20 am",-0
"Aug 19, 05:30 am",425.674
"Aug 19, 05:40 am",704.396
"Aug 19, 05:50 am",1707.64
"Aug 19, 06:00 am",3391.07
"Aug 19, 06:10 am",5658.69
"Aug 19, 06:20 am",8422.26
"Aug 19, 06:30 am",11512.5
"Aug 19, 06:40 am",14860.5
"Aug 19, 06:50 am",18358
"Aug 19, 07:00 am",21820.7
"Aug 19, 07:10 am",25287.8
"Aug 19, 07:20 am",28655.5
"Aug 19, 07:30 am",31959.4
"Aug 19, 07:40 am",35026.5
"Aug 19, 07:50 am",37923.7
"Aug 19, 08:00 am",40495.3
"Aug 19, 08:10 am",42959.3
"Aug 19, 08:20 am",45258.5
"Aug 19, 08:30 am",47500.8
"Aug 19, 08:40 am",49562.7
"Aug 19, 08:50 am",51497.3
"Aug 19, 09:00 am",53337.8
"Aug 19, 09:10 am",55039.9
"Aug 19, 09:20 am",56584.7
"Aug 19, 09:30 am",58066.8
"Aug 19, 09:40 am",59568.2
"Aug 19, 09:50 am",60834.9
"Aug 19, 10:00 am",61887.3
"Aug 19, 10:10 am",62932.8
"Aug 19, 10:20 am",63846.9
"Aug 19, 10:30 am",64674.9
"Aug 19, 10:40 am",65407.5
"Aug 19, 10:50 am",66024.9
"Aug 19, 11:00 am",66513.4
"Aug 19, 11:10 am",67002.1
"Aug 19, 11:20 am",67321.6
"Aug 19, 11:30 am",67563.7
"Aug 19, 11:40 am",67737.4
"Aug 19, 11:50 am",67782.4
"Aug 19, 12:00 pm",67751.5
"Aug 19, 12:10 pm",67679.5
"Aug 19, 12:20 pm",67453
"Aug 19, 12:30 pm",67184.8
"Aug 19, 12:40 pm",66554.9
"Aug 19, 12:50 pm",66061
"Aug 19, 01:00 pm",65524.3
"Aug 19, 01:10 pm",64863
"Aug 19, 01:20 pm",64158.1
"Aug 19, 01:30 pm",63276.2
"Aug 19, 01:40 pm",62371.9
"Aug 19, 01:50 pm",61327.7
"Aug 19, 02:00 pm",60155.5
"Aug 19, 02:10 pm",58898.3
"Aug 19, 02:20 pm",57583.4
"Aug 19, 02:30 pm",56084.4
"Aug 19, 02:40 pm",54483.1
"Aug 19, 02:50 pm",52766.7
"Aug 19, 03:00 pm",50979.6
"Aug 19, 03:10 pm",49034.1
"Aug 19, 03:20 pm",46965.6
"Aug 19, 03:30 pm",44796.4
"Aug 19, 03:40 pm",42488.2
"Aug 19, 03:50 pm",40150.1
"Aug 19, 04:00 pm",37631.3
"Aug 19, 04:10 pm",34730.8
"Aug 19, 04:20 pm",31626.5
"Aug 19, 04:30 pm",28420.7
"Aug 19, 04:40 pm",25114
"Aug 19, 04:50 pm",21656.2
"Aug 19, 05:00 pm",18267
"Aug 19, 05:10 pm",14882.6
"Aug 19, 05:20 pm",11543.2
"Aug 19, 05:30 pm",8450.09
"Aug 19, 05:40 pm",5751.05
"Aug 19, 05:50 pm",3543.26
"Aug 19, 06:00 pm",1921.21
"Aug 19, 06:10 pm",819.376
"Aug 19, 06:20 pm",524.165
"Aug 19, 06:30 pm",-0
"Aug 19, 06:40 pm",0
"Aug 19, 06:50 pm",0
"Aug 19, 07:00 pm",0
"Aug 19, 07:10 pm",0
"Aug 19, 07:20 pm",0
"Aug 19, 07:30 pm",0
"Aug 19, 07:40 pm",0
"Aug 19, 07:50 pm",0
"Aug 19, 08:00 pm",0
"Aug 19, 08:10 pm",0
"Aug 19, 08:20 pm",0
"Aug 19, 08:30 pm",0
"Aug 19, 08:40 pm",0
"Aug 19, 08:50 pm",0
"Aug 19, 09:00 pm",0
"Aug 19, 09:10 pm",0
"Aug 19, 09:20 pm",0
"Aug 19, 09:30 pm",0
"Aug 19, 09:40 pm",0
"Aug 19, 09:50 pm",0
"Aug 19, 10:00 pm",0
"Aug 19, 10:10 pm",0
"Aug 19, 10:20 pm",0
"Aug 19, 10:30 pm",0
"Aug 19, 10:40 pm",0
"Aug 19, 10:50 pm",0
"Aug 19, 11:00 pm",0
"Aug 19, 11:10 pm",0
"Aug 19, 11:20 pm",0
"Aug 19, 11:30 pm",0
"Aug 19, 11:40 pm",0
"Aug 19, 11:50 pm",0
"Aug 20, 12:00 am",0
"Aug 20, 12:10 am",0
"Aug 20, 12:20 am",0
"Aug 20, 12:30 am",0
"Aug 20, 12:40 am",0
"Aug 20, 12:50 am",0
"Aug 20, 01:00 am",0
"Aug 20, 01:10 am",0
"Aug 20, 01:20 am",0
"Aug 20, 01:30 am",0
"Aug 20, 01:40 am",0
"Aug 20, 01:50 am",0
"Aug 20, 02:00 am",0
"Aug 20, 02:10 am",0
"Aug 20, 02:20 am",0
"Aug 20, 02:30 am",0
"Aug 20, 02:40 am",0
"Aug 20, 02:50 am",0
"Aug 20, 03:00 am",0
"Aug 20, 03:10 am",0
"Aug 20, 03:20 am",0
"Aug 20, 03:30 am",0
"Aug 20, 03:40 am",0
"Aug 20, 03:50 am",0
"Aug 20, 04:00 am",0
"Aug 20, 04:10 am",0
"Aug 20, 04:20 am",0
"Aug 20, 04:30 am",0
"Aug 20, 04:40 am",0
"Aug 20, 04:50 am",0
"Aug 20, 05:00 am",0
"Aug 20, 05:10 am",0
"Aug 20, 05:20 am",-0
"Aug 20, 05:30 am",426.523
"Aug 20, 05:40 am",723.87
"Aug 20, 05:50 am",1698.41
"Aug 20, 06:00 am",3367.31
"Aug 20, 06:10 am",5702.59
"Aug 20, 06:20 am",8545
"Aug 20, 06:30 am",11796.8
"Aug 20, 06:40 am",15272
"Aug 20, 06:50 am",18803.5
"Aug 20, 07:00 am",22381
"Aug 20, 07:10 am",25947.1
"Aug 20, 07:20 am",29331.8
"Aug 20, 07:30 am",32595.2
"Aug 20, 07:40 am",35817.6
"Aug 20, 07:50 am",38791.7
"Aug 20, 08:00 am",41393.4
"Aug 20, 08:10 am",43812.6
"Aug 20, 08:20 am",46123.7
"Aug 20, 08:30 am",48308.5
"Aug 20, 08:40 am",50365.6
"Aug 20, 08:50 am",52311.8
"Aug 20, 09:00 am",54146.3
"Aug 20, 09:10 am",55805.5
"Aug 20, 09:20 am",57397.5
"Aug 20, 09:30 am",58896.9
"Aug 20, 09:40 am",60194.9
"Aug 20, 09:50 am",61433.8
"Aug 20, 10:00 am",62568.2
"Aug 20, 10:10 am",63600.9
"Aug 20, 10:20 am",64557.3
"Aug 20, 10:30 am",65368.2
"Aug 20, 10:40 am",66029.6
"Aug 20, 10:50 am",66675.7
"Aug 20, 11:00 am",67159.9
"Aug 20, 11:10 am",67633
"Aug 20, 11:20 am",67995
"Aug 20, 11:30 am",68269
"Aug 20, 11:40 am",68389.1
"Aug 20, 11:50 am",68466.8
"Aug 20, 12:00 pm",68433.4
"Aug 20, 12:10 pm",68394.6
"Aug 20, 12:20 pm",68236.2
"Aug 20, 12:30 pm",67704.7
"Aug 20, 12:40 pm",67350.4
"Aug 20, 12:50 pm",66836.4
"Aug 20, 01:00 pm",66323.3
"Aug 20, 01:10 pm",65716.1
"Aug 20, 01:20 pm",65073.1
"Aug 20, 01:30 pm",64222.3
"Aug 20, 01:40 pm",63311.7
"Aug 20, 01:50 pm",62325.1
"Aug 20, 02:00 pm",61200.1
"Aug 20, 02:10 pm",59984.8
"Aug 20, 02:20 pm",58621.4
"Aug 20, 02:30 pm",57180.2
"Aug 20, 02:40 pm",55366.8
"Aug 20, 02:50 pm",53603.1
"Aug 20, 03:00 pm",51790.1
"Aug 20, 03:10 pm",49828.4
"Aug 20, 03:20 pm",47798.9
"Aug 20, 03:30 pm",45606.1
"Aug 20, 03:40 pm",43253.6
"Aug 20, 03:50 pm",40816.9
"Aug 20, 04:00 pm",38243.9
"Aug 20, 04:10 pm",35188.9
"Aug 20, 04:20 pm",32103.4
"Aug 20, 04:30 pm",28906
"Aug 20, 04:40 pm",25448
"Aug 20, 04:50 pm",21976.7
"Aug 20, 05:00 pm",18474.8
"Aug 20, 05:10 pm",14945.8
"Aug 20, 05:20 pm",11552
"Aug 20, 05:30 pm",8420.22
"Aug 20, 05:40 pm",5629.38
"Aug 20, 05:50 pm",3412.89
"Aug 20, 06:00 pm",1710.73
"Aug 20, 06:10 pm",669.704
"Aug 20, 06:20 pm",413.782
"Aug 20, 06:30 pm",-0
"Aug 20, 06:40 pm",0
"Aug 20, 06:50 pm",0
"Aug 20, 07:00 pm",0
"Aug 20, 07:10 pm",0
"Aug 20, 07:20 pm",0
"Aug 20, 07:30 pm",0
"Aug 20, 07:40 pm",0
"Aug 20, 07:50 pm",0
"Aug 20, 08:00 pm",0
"Aug 20, 08:10 pm",0
"Aug 20, 08:20 pm",0
"Aug 20, 08:30 pm",0
"Aug 20, 08:40 pm",0
"Aug 20, 08:50 pm",0
"Aug 20, 09:00 pm",0
"Aug 20, 09:10 pm",0
"Aug 20, 09:20 pm",0
"Aug 20, 09:30 pm",0
"Aug 20, 09:40 pm",0
"Aug 20, 09:50 pm",0
"Aug 20, 10:00 pm",0
"Aug 20, 10:10 pm",0
"Aug 20, 10:20 pm",0
"Aug 20, 10:30 pm",0
"Aug 20, 10:40 pm",0
"Aug 20, 10:50 pm",0
"Aug 20, 11:00 pm",0
"Aug 20, 11:10 pm",0
"Aug 20, 11:20 pm",0
"Aug 20, 11:30 pm",0
"Aug 20, 11:40 pm",0
"Aug 20, 11:50 pm",0
"Aug 21, 12:00 am",0
"Aug 21, 12:10 am",0
"Aug 21, 12:20 am",0
"Aug 21, 12:30 am",0
"Aug 21, 12:40 am",0
"Aug 21, 12:50 am",0
"Aug 21, 01:00 am",0
"Aug 21, 01:10 am",0
"Aug 21, 01:20 am",0
"Aug 21, 01:30 am",0
"Aug 21, 01:40 am",0
"Aug 21, 01:50 am",0
"Aug 21, 02:00 am",0
"Aug 21, 02:10 am",0
"Aug 21, 02:20 am",0
"Aug 21, 02:30 am",0
"Aug 21, 02:40 am",0
"Aug 21, 02:50 am",0
"Aug 21, 03:00 am",0
"Aug 21, 03:10 am",0
"Aug 21, 03:20 am",0
"Aug 21, 03:30 am",0
"Aug 21, 03:40 am",0
"Aug 21, 03:50 am",0
"Aug 21, 04:00 am",0
"Aug 21, 04:10 am",0
"Aug 21, 04:20 am",0
"Aug 21, 04:30 am",0
"Aug 21, 04:40 am",0
"Aug 21, 04:50 am",0
"Aug 21, 05:00 am",0
"Aug 21, 05:10 am",0
"Aug 21, 05:20 am",-0
"Aug 21, 05:30 am",374.627
"Aug 21, 05:40 am",642.81
"Aug 21, 05:50 am",1634.32
"Aug 21, 06:00 am",3318.15
"Aug 21, 06:10 am",5599.22
"Aug 21, 06:20 am",8564.26
"Aug 21, 06:30 am",11792.1
"Aug 21, 06:40 am",15318
"Aug 21, 06:50 am",18918.3
"Aug 21, 07:00 am",22590.3
"Aug 21, 07:10 am",26172.3
"Aug 21, 07:20 am",29582.4
"Aug 21, 07:30 am",32865.6
"Aug 21, 07:40 am",36020.3
"Aug 21, 07:50 am",39045.9
"Aug 21, 08:00 am",41660.6
"Aug 21, 08:10 am",44135.3
"Aug 21, 08:20 am",46508.7
"Aug 21, 08:30 am",48678.5
"Aug 21, 08:40 am",50797.9
"Aug 21, 08:50 am",52747.6
"Aug 21, 09:00 am",54537.9
"Aug 21, 09:10 am",56285.1
"Aug 21, 09:20 am",57897
"Aug 21, 09:30 am",59426.5
"Aug 21, 09:40 am",60724.2
"Aug 21, 09:50 am",61968.1
"Aug 21, 10:00 am",63119.3
"Aug 21, 10:10 am",64179.2
"Aug 21, 10:20 am",65137.7
"Aug 21, 10:30 am",65927.3
"Aug 21, 10:40 am",66360.3
"Aug 21, 10:50 am",66969.3
"Aug 21, 11:00 am",67509.1
"Aug 21, 11:10 am",67988.7
"Aug 21, 11:20 am",68310.2
"Aug 21, 11:30 am",68633.3
"Aug 21, 11:40 am",68754.8
"Aug 21, 11:50 am",68832
"Aug 21, 12:00 pm",68831.9
"Aug 21, 12:10 pm",68754.6
"Aug 21, 12:20 pm",68590.5
"Aug 21, 12:30 pm",68313.5
"Aug 21, 12:40 pm",67914.8
"Aug 21, 12:50 pm",67169.8
"Aug 21, 01:00 pm",66646.7
"Aug 21, 01:10 pm",66027.5
"Aug 21, 01:20 pm",65295.7
"Aug 21, 01:30 pm",64463
"Aug 21, 01:40 pm",63511.8
"Aug 21, 01:50 pm",62459.8
"Aug 21, 02:00 pm",61340.5
"Aug 21, 02:10 pm",60095.5
"Aug 21, 02:20 pm",58729.6
"Aug 21, 02:30 pm",57216.6
"Aug 21, 02:40 pm",55637.7
"Aug 21, 02:50 pm",53880.9
"Aug 21, 03:00 pm",52024
"Aug 21, 03:10 pm",50042.7
"Aug 21, 03:20 pm",47954.5
"Aug 21, 03:30 pm",45721.2
"Aug 21, 03:40 pm",43396.9
"Aug 21, 03:50 pm",40917.8
"Aug 21, 04:00 pm",38272
"Aug 21, 04:10 pm",35291.2
"Aug 21, 04:20 pm",32093.7
"Aug 21, 04:30 pm",28815
"Aug 21, 04:40 pm",25360.1
"Aug 21, 04:50 pm",21833.8
"Aug 21, 05:00 pm",18307.4
"Aug 21, 05:10 pm",14773.5
"Aug 21, 05:20 pm",11438.3
"Aug 21, 05:30 pm",8213.59
"Aug 21, 05:40 pm",5455.77
"Aug 21, 05:50 pm",3266.38
"Aug 21, 06:00 pm",1706.98
"Aug 21, 06:10 pm",597.745
"Aug 21, 06:20 pm",360.335
"Aug 21, 06:30 pm",-0
"Aug 21, 06:40 pm",0
"Aug 21, 06:50 pm",0
"Aug 21, 07:00 pm",0
"Aug 21, 07:10 pm",0
"Aug 21, 07:20 pm",0
"Aug 21, 07:30 pm",0
"Aug 21, 07:40 pm",0
"Aug 21, 07:50 pm",0
"Aug 21, 08:00 pm",0
"Aug 21, 08:10 pm",0
"Aug 21, 08:20 pm",0
"Aug 21, 08:30 pm",0
"Aug 21, 08:40 pm",0
"Aug 21, 08:50 pm",0
"Aug 21, 09:00 pm",0
"Aug 21, 09:10 pm",0
"Aug 21, 09:20 pm",0
"Aug 21, 09:30 pm",0
"Aug 21, 09:40 pm",0
"Aug 21, 09:50 pm",0
"Aug 21, 10:00 pm",0
"Aug 21, 10:10 pm",0
"Aug 21, 10:20 pm",0
"Aug 21, 10:30 pm",0
"Aug 21, 10:40 pm",0
"Aug 21, 10:50 pm",0
"Aug 21, 11:00 pm",0
"Aug 21, 11:10 pm",0
"Aug 21, 11:20 pm",0
"Aug 21, 11:30 pm",0
"Aug 21, 11:40 pm",0
"Aug 21, 11:50 pm",0
"Aug 22, 12:00 am",0
"Aug 22, 12:10 am",0
"Aug 22, 12:20 am",0
"Aug 22, 12:30 am",0
"Aug 22, 12:40 am",0
"Aug 22, 12:50 am",0
"Aug 22, 01:00 am",0
"Aug 22, 01:10 am",0
"Aug 22, 01:20 am",0
"Aug 22, 01:30 am",0
"Aug 22, 01:40 am",0
"Aug 22, 01:50 am",0
"Aug 22, 02:00 am",0
"Aug 22, 02:10 am",0
"Aug 22, 02:20 am",0
"Aug 22, 02:30 am",0
"Aug 22, 02:40 am",0
"Aug 22, 02:50 am",0
"Aug 22, 03:00 am",0
"Aug 22, 03:10 am",0
"Aug 22, 03:20 am",0
"Aug 22, 03:30 am",0
"Aug 22, 03:40 am",0
"Aug 22, 03:50 am",0
"Aug 22, 04:00 am",0
"Aug 22, 04:10 am",0
"Aug 22, 04:20 am",0
"Aug 22, 04:30 am",0
"Aug 22, 04:40 am",0
"Aug 22, 04:50 am",0
"Aug 22, 05:00 am",0
"Aug 22, 05:10 am",0
"Aug 22, 05:20 am",-0
"Aug 22, 05:30 am",381.364
"Aug 22, 05:40 am",659.09
"Aug 22, 05:50 am",1689.83
"Aug 22, 06:00 am",3305.85
"Aug 22, 06:10 am",5574.69
"Aug 22, 06:20 am",8448.54
"Aug 22, 06:30 am",11669.9
"Aug 22, 06:40 am",15140.2
"Aug 22, 06:50 am",18701.7
"Aug 22, 07:00 am",22307.4
"Aug 22, 07:10 am",25754.3
"Aug 22, 07:20 am",29244.4
"Aug 22, 07:30 am",32537.2
"Aug 22, 07:40 am",35786.4
"Aug 22, 07:50 am",38810.3
"Aug 22, 08:00 am",41489.1
"Aug 22, 08:10 am",43979.3
"Aug 22, 08:20 am",46375.6
"Aug 22, 08:30 am",48588.9
"Aug 22, 08:40 am",50738.4
"Aug 22, 08:50 am",52761.8
"Aug 22, 09:00 am",54633.3
"Aug 22, 09:10 am",56385.4
"Aug 22, 09:20 am",58027.9
"Aug 22, 09:30 am",59516.9
"Aug 22, 09:40 am",60953.2
"Aug 22, 09:50 am",62229.8
"Aug 22, 10:00 am",63345.8
"Aug 22, 10:10 am",64424.1
"Aug 22, 10:20 am",65366.8
"Aug 22, 10:30 am",66220.5
"Aug 22, 10:40 am",66891.6
"Aug 22, 10:50 am",67526.4
"Aug 22, 11:00 am",68028
"Aug 22, 11:10 am",68253.2
"Aug 22, 11:20 am",68627.1
"Aug 22, 11:30 am",68873.1
"Aug 22, 11:40 am",69077
"Aug 22, 11:50 am",69118.9
"Aug 22, 12:00 pm",69082.3
"Aug 22, 12:10 pm",69001.8
"Aug 22, 12:20 pm",68763.1
"Aug 22, 12:30 pm",68432.4
"Aug 22, 12:40 pm",68028.7
"Aug 22, 12:50 pm",67538.6
"Aug 22, 01:00 pm",66970.2
"Aug 22, 01:10 pm",66303.8
"Aug 22, 01:20 pm",65557.5
"Aug 22, 01:30 pm",64495.5
"Aug 22, 01:40 pm",63489.5
"Aug 22, 01:50 pm",62413
"Aug 22, 02:00 pm",61227.7
"Aug 22, 02:10 pm",59937.7
"Aug 22, 02:20 pm",58513.1
"Aug 22, 02:30 pm",56958.3
"Aug 22, 02:40 pm",55281.2
"Aug 22, 02:50 pm",53521
"Aug 22, 03:00 pm",51597.1
"Aug 22, 03:10 pm",49669.6
"Aug 22, 03:20 pm",47492.4
"Aug 22, 03:30 pm",45255.8
"Aug 22, 03:40 pm",42762.1
"Aug 22, 03:50 pm",40273.4
"Aug 22, 04:00 pm",37538.7
"Aug 22, 04:10 pm",34542.3
"Aug 22, 04:20 pm",31441.4
"Aug 22, 04:30 pm",28108.3
"Aug 22, 04:40 pm",24705.8
"Aug 22, 04:50 pm",21222.7
"Aug 22, 05:00 pm",17717.3
"Aug 22, 05:10 pm",14282.9
"Aug 22, 05:20 pm",10931.3
"Aug 22, 05:30 pm",7848.04
"Aug 22, 05:40 pm",5147.99
"Aug 22, 05:50 pm",3011.35
"Aug 22, 06:00 pm",1508.79
"Aug 22, 06:10 pm",582.029
"Aug 22, 06:20 pm",303.508
"Aug 22, 06:30 pm",-0
"Aug 22, 06:40 pm",0
"Aug 22, 06:50 pm",0
"Aug 22, 07:00 pm",0
"Aug 22, 07:10 pm",0
"Aug 22, 07:20 pm",0
"Aug 22, 07:30 pm",0
"Aug 22, 07:40 pm",0
"Aug 22, 07:50 pm",0
"Aug 22, 08:00 pm",0
"Aug 22, 08:10 pm",0
"Aug 22, 08:20 pm",0
"Aug 22, 08:30 pm",0
"Aug 22, 08:40 pm",0
"Aug 22, 08:50 pm",0
"Aug 22, 09:00 pm",0
"Aug 22, 09:10 pm",0
"Aug 22, 09:20 pm",0
"Aug 22, 09:30 pm",0
"Aug 22, 09:40 pm",0
"Aug 22, 09:50 pm",0
"Aug 22, 10:00 pm",0
"Aug 22, 10:10 pm",0
"Aug 22, 10:20 pm",0
"Aug 22, 10:30 pm",0
"Aug 22, 10:40 pm",0
"Aug 22, 10:50 pm",0
"Aug 22, 11:00 pm",0
"Aug 22, 11:10 pm",0
"Aug 22, 11:20 pm",0
"Aug 22, 11:30 pm",0
"Aug 22, 11:40 pm",0
"Aug 22, 11:50 pm",0
"Aug 23, 12:00 am",0
"Aug 23, 12:10 am",0
"Aug 23, 12:20 am",0
"Aug 23, 12:30 am",0
"Aug 23, 12:40 am",0
"Aug 23, 12:50 am",0
"Aug 23, 01:00 am",0
"Aug 23, 01:10 am",0
"Aug 23, 01:20 am",0
"Aug 23, 01:30 am",0
"Aug 23, 01:40 am",0
"Aug 23, 01:50 am",0
"Aug 23, 02:00 am",0
"Aug 23, 02:10 am",0
"Aug 23, 02:20 am",0
"Aug 23, 02:30 am",0
"Aug 23, 02:40 am",0
"Aug 23, 02:50 am",0
"Aug 23, 03:00 am",0
"Aug 23, 03:10 am",0
"Aug 23, 03:20 am",0
"Aug 23, 03:30 am",0
"Aug 23, 03:40 am",0
"Aug 23, 03:50 am",0
"Aug 23, 04:00 am",0
"Aug 23, 04:10 am",0
"Aug 23, 04:20 am",0
"Aug 23, 04:30 am",0
"Aug 23, 04:40 am",0
"Aug 23, 04:50 am",0
"Aug 23, 05:00 am",0
"Aug 23, 05:10 am",0
"Aug 23, 05:20 am",-0
"Aug 23, 05:30 am",337.072
"Aug 23, 05:40 am",593.889
"Aug 23, 05:50 am",1678.61
"Aug 23, 06:00 am",3287.17
"Aug 23, 06:10 am",5705.41
"Aug 23, 06:20 am",8573.88
"Aug 23, 06:30 am",11722.3
"Aug 23, 06:40 am",15270.5
